Date,StationCode,State,District,Rainfall (mm),Groundwater Level (m),Temperature (°C),River Water Level (m),Scarcity
2024-06-20,KAR_DHA,Karnataka,Dharwad,110.4,8.05,31.9,12.84,0
2024-06-21,KAR_DHA,Karnataka,Dharwad,0.0,8.42,18.7,12.07,0
2024-06-22,KAR_DHA,Karnataka,Dharwad,101.9,7.73,40.2,12.87,0
2024-06-23,KAR_DHA,Karnataka,Dharwad,0.0,8.42,40.6,6.85,0
2024-06-24,KAR_DHA,Karnataka,Dharwad,106.3,7.65,31.3,2.09,0
2024-06-25,KAR_DHA,Karnataka,Dharwad,0.0,7.87,25.9,6.68,0
2024-06-26,KAR_DHA,Karnataka,Dharwad,0.0,8.8,38.4,7.24,0
2024-06-27,KAR_DHA,Karnataka,Dharwad,104.4,8.15,35.8,9.4,0
2024-06-28,KAR_DHA,Karnataka,Dharwad,118.6,7.5,32.6,14.08,0
2024-06-29,KAR_DHA,Karnataka,Dharwad,86.7,6.41,38.4,11.92,0
2024-06-30,KAR_DHA,Karnataka,Dharwad,114.7,5.45,35.4,11.02,0
2024-07-01,KAR_DHA,Karnataka,Dharwad,103.2,5.0,34.3,13.06,0
2024-07-02,KAR_DHA,Karnataka,Dharwad,0.0,5.41,32.2,7.87,0
2024-07-03,KAR_DHA,Karnataka,Dharwad,0.0,5.66,24.0,2.84,0
2024-07-04,KAR_DHA,Karnataka,Dharwad,83.3,5.0,37.1,13.09,0
2024-07-05,KAR_DHA,Karnataka,Dharwad,170.0,5.0,36.3,3.33,0
2024-07-06,KAR_DHA,Karnataka,Dharwad,117.8,5.0,40.6,14.89,0
2024-07-07,KAR_DHA,Karnataka,Dharwad,130.8,5.0,40.9,11.31,0
2024-07-08,KAR_DHA,Karnataka,Dharwad,0.0,5.36,11.1,7.1,0
2024-07-09,KAR_DHA,Karnataka,Dharwad,177.9,5.0,41.7,4.15,0
2024-07-10,KAR_DHA,Karnataka,Dharwad,88.1,5.0,35.6,14.67,0
2024-07-11,KAR_DHA,Karnataka,Dharwad,68.4,5.0,16.1,5.63,0
2024-07-12,KAR_DHA,Karnataka,Dharwad,0.0,5.77,19.9,3.05,0
2024-07-13,KAR_DHA,Karnataka,Dharwad,189.1,5.0,31.8,13.47,0
2024-07-14,KAR_DHA,Karnataka,Dharwad,0.0,5.9,19.5,12.51,0
2024-07-15,KAR_DHA,Karnataka,Dharwad,134.7,5.0,16.9,1.69,0
2024-07-16,KAR_DHA,Karnataka,Dharwad,0.0,5.87,26.8,2.29,0
2024-07-17,KAR_DHA,Karnataka,Dharwad,78.1,5.27,25.3,8.08,0
2024-07-18,KAR_DHA,Karnataka,Dharwad,174.4,5.0,18.3,7.95,0
2024-07-19,KAR_DHA,Karnataka,Dharwad,51.9,5.0,38.2,1.54,0
2024-07-20,KAR_DHA,Karnataka,Dharwad,0.0,5.71,19.0,14.38,0
2024-07-21,KAR_DHA,Karnataka,Dharwad,152.1,5.0,43.7,4.82,0
2024-07-22,KAR_DHA,Karnataka,Dharwad,115.1,5.0,32.6,14.86,0
2024-07-23,KAR_DHA,Karnataka,Dharwad,117.6,5.0,34.0,14.16,0
2024-07-24,KAR_DHA,Karnataka,Dharwad,0.0,5.31,40.8,12.78,0
2024-07-25,KAR_DHA,Karnataka,Dharwad,172.7,5.0,27.4,13.14,0
2024-07-26,KAR_DHA,Karnataka,Dharwad,0.0,5.72,33.7,13.46,0
2024-07-27,KAR_DHA,Karnataka,Dharwad,181.0,5.0,21.4,2.2,0
2024-07-28,KAR_DHA,Karnataka,Dharwad,117.7,5.0,20.7,10.98,0
2024-07-29,KAR_DHA,Karnataka,Dharwad,0.0,5.83,17.3,7.22,0
2024-07-30,KAR_DHA,Karnataka,Dharwad,0.0,6.71,35.2,7.09,0
2024-07-31,KAR_DHA,Karnataka,Dharwad,127.4,5.82,17.1,7.96,0
2024-08-01,KAR_DHA,Karnataka,Dharwad,0.0,6.68,21.8,7.82,0
2024-08-02,KAR_DHA,Karnataka,Dharwad,130.7,5.41,16.3,12.29,0
2024-08-03,KAR_DHA,Karnataka,Dharwad,119.7,5.0,27.5,10.91,0
2024-08-04,KAR_DHA,Karnataka,Dharwad,172.4,5.0,14.6,2.77,0
2024-08-05,KAR_DHA,Karnataka,Dharwad,150.7,5.0,26.4,6.14,0
2024-08-06,KAR_DHA,Karnataka,Dharwad,104.6,5.0,31.3,9.3,0
2024-08-07,KAR_DHA,Karnataka,Dharwad,67.4,5.0,12.2,13.76,0
2024-08-08,KAR_DHA,Karnataka,Dharwad,0.0,5.73,12.3,12.72,0
2024-08-09,KAR_DHA,Karnataka,Dharwad,0.0,6.2,42.2,6.23,0
2024-08-10,KAR_DHA,Karnataka,Dharwad,96.3,5.28,44.4,5.32,0
2024-08-11,KAR_DHA,Karnataka,Dharwad,0.0,5.53,37.8,11.54,0
2024-08-12,KAR_DHA,Karnataka,Dharwad,95.0,5.0,43.2,1.77,0
2024-08-13,KAR_DHA,Karnataka,Dharwad,137.5,5.0,41.4,8.77,0
2024-08-14,KAR_DHA,Karnataka,Dharwad,104.7,5.0,40.5,9.72,0
2024-08-15,KAR_DHA,Karnataka,Dharwad,108.9,5.0,26.9,9.01,0
2024-08-16,KAR_DHA,Karnataka,Dharwad,59.6,5.0,37.0,8.12,0
2024-08-17,KAR_DHA,Karnataka,Dharwad,158.2,5.0,25.7,9.08,0
2024-08-18,KAR_DHA,Karnataka,Dharwad,161.0,5.0,43.6,6.22,0
2024-08-19,KAR_DHA,Karnataka,Dharwad,0.0,5.98,15.2,14.31,0
2024-08-20,KAR_DHA,Karnataka,Dharwad,0.0,6.82,13.1,14.38,0
2024-08-21,KAR_DHA,Karnataka,Dharwad,168.9,5.51,19.7,4.68,0
2024-08-22,KAR_DHA,Karnataka,Dharwad,82.1,5.0,16.1,10.01,0
2024-08-23,KAR_DHA,Karnataka,Dharwad,0.0,5.71,11.9,9.53,0
2024-08-24,KAR_DHA,Karnataka,Dharwad,0.0,6.17,33.8,7.16,0
2024-08-25,KAR_DHA,Karnataka,Dharwad,188.2,5.11,33.8,10.4,0
2024-08-26,KAR_DHA,Karnataka,Dharwad,74.9,5.0,40.2,1.77,0
2024-08-27,KAR_DHA,Karnataka,Dharwad,0.0,5.36,12.2,6.88,0
2024-08-28,KAR_DHA,Karnataka,Dharwad,0.0,5.61,13.7,3.57,0
2024-08-29,KAR_DHA,Karnataka,Dharwad,128.4,5.0,32.5,11.27,0
2024-08-30,KAR_DHA,Karnataka,Dharwad,107.7,5.0,29.6,4.65,0
2024-08-31,KAR_DHA,Karnataka,Dharwad,106.9,5.0,29.1,14.16,0
2024-09-01,KAR_DHA,Karnataka,Dharwad,127.4,5.0,39.9,6.68,0
2024-09-02,KAR_DHA,Karnataka,Dharwad,51.1,5.0,44.0,6.97,0
2024-09-03,KAR_DHA,Karnataka,Dharwad,78.7,5.0,30.2,2.37,0
2024-09-04,KAR_DHA,Karnataka,Dharwad,0.0,5.27,24.1,4.9,0
2024-09-05,KAR_DHA,Karnataka,Dharwad,129.2,5.0,24.9,14.33,0
2024-09-06,KAR_DHA,Karnataka,Dharwad,0.0,5.6,29.7,4.87,0
2024-09-07,KAR_DHA,Karnataka,Dharwad,197.0,5.0,37.0,12.69,0
2024-09-08,KAR_DHA,Karnataka,Dharwad,137.8,5.0,12.6,12.46,0
2024-09-09,KAR_DHA,Karnataka,Dharwad,171.1,5.0,13.1,5.27,0
2024-09-10,KAR_DHA,Karnataka,Dharwad,112.6,5.0,41.8,12.7,0
2024-09-11,KAR_DHA,Karnataka,Dharwad,0.0,5.79,30.4,6.95,0
2024-09-12,KAR_DHA,Karnataka,Dharwad,138.8,5.0,35.0,9.54,0
2024-09-13,KAR_DHA,Karnataka,Dharwad,135.6,5.0,23.2,12.95,0
2024-09-14,KAR_DHA,Karnataka,Dharwad,0.0,5.99,39.3,3.95,0
2024-09-15,KAR_DHA,Karnataka,Dharwad,181.5,5.0,20.4,11.65,0
2024-09-16,KAR_DHA,Karnataka,Dharwad,136.3,5.0,24.6,8.61,0
2024-09-17,KAR_DHA,Karnataka,Dharwad,0.0,5.86,15.3,8.46,0
2024-09-18,KAR_DHA,Karnataka,Dharwad,163.4,5.0,38.4,8.81,0
2024-09-19,KAR_DHA,Karnataka,Dharwad,193.4,5.0,34.1,5.42,0
2024-09-20,KAR_DHA,Karnataka,Dharwad,171.6,5.0,26.3,14.97,0
2024-09-21,KAR_DHA,Karnataka,Dharwad,60.1,5.0,20.4,6.51,0
2024-09-22,KAR_DHA,Karnataka,Dharwad,78.4,5.0,38.8,12.98,0
2024-09-23,KAR_DHA,Karnataka,Dharwad,0.0,5.39,38.1,5.19,0
2024-09-24,KAR_DHA,Karnataka,Dharwad,80.9,5.0,22.8,12.38,0
2024-09-25,KAR_DHA,Karnataka,Dharwad,83.6,5.0,20.0,7.14,0
2024-09-26,KAR_DHA,Karnataka,Dharwad,0.0,5.78,16.6,3.81,0
2024-09-27,KAR_DHA,Karnataka,Dharwad,151.0,5.23,23.5,7.69,0
2024-09-28,KAR_DHA,Karnataka,Dharwad,0.0,5.47,16.1,5.67,0
2024-09-29,KAR_DHA,Karnataka,Dharwad,101.7,5.0,15.3,12.71,0
2024-09-30,KAR_DHA,Karnataka,Dharwad,192.4,5.0,34.2,14.59,0
2024-10-01,KAR_DHA,Karnataka,Dharwad,139.8,5.0,41.9,11.92,0
2024-10-02,KAR_DHA,Karnataka,Dharwad,109.4,5.0,19.2,7.47,0
2024-10-03,KAR_DHA,Karnataka,Dharwad,0.0,5.32,17.7,2.39,0
2024-10-04,KAR_DHA,Karnataka,Dharwad,103.1,5.0,42.2,13.06,0
2024-10-05,KAR_DHA,Karnataka,Dharwad,190.1,5.0,28.9,14.24,0
2024-10-06,KAR_DHA,Karnataka,Dharwad,74.9,5.0,35.3,7.92,0
2024-10-07,KAR_DHA,Karnataka,Dharwad,0.0,5.57,36.1,10.61,0
2024-10-08,KAR_DHA,Karnataka,Dharwad,145.4,5.0,28.0,12.06,0
2024-10-09,KAR_DHA,Karnataka,Dharwad,136.6,5.0,15.4,2.97,0
2024-10-10,KAR_DHA,Karnataka,Dharwad,0.0,5.55,24.7,1.61,0
2024-10-11,KAR_DHA,Karnataka,Dharwad,161.3,5.0,19.5,3.6,0
2024-10-12,KAR_DHA,Karnataka,Dharwad,171.5,5.0,20.1,10.51,0
2024-10-13,KAR_DHA,Karnataka,Dharwad,88.0,5.0,29.0,14.46,0
2024-10-14,KAR_DHA,Karnataka,Dharwad,121.6,5.0,39.7,13.46,0
2024-10-15,KAR_DHA,Karnataka,Dharwad,116.4,5.0,12.7,6.42,0
2024-10-16,KAR_DHA,Karnataka,Dharwad,199.7,5.0,38.7,14.59,0
2024-10-17,KAR_DHA,Karnataka,Dharwad,138.9,5.0,11.6,2.42,0
2024-10-18,KAR_DHA,Karnataka,Dharwad,0.0,5.38,18.6,5.41,0
2024-10-19,KAR_DHA,Karnataka,Dharwad,151.9,5.0,40.6,9.13,0
2024-10-20,KAR_DHA,Karnataka,Dharwad,72.5,5.0,17.2,7.68,0
2024-10-21,KAR_DHA,Karnataka,Dharwad,162.3,5.0,11.8,14.49,0
2024-10-22,KAR_DHA,Karnataka,Dharwad,184.2,5.0,17.4,11.17,0
2024-10-23,KAR_DHA,Karnataka,Dharwad,198.8,5.0,25.0,3.34,0
2024-10-24,KAR_DHA,Karnataka,Dharwad,165.2,5.0,11.1,2.15,0
2024-10-25,KAR_DHA,Karnataka,Dharwad,137.6,5.0,43.9,3.29,0
2024-10-26,KAR_DHA,Karnataka,Dharwad,172.1,5.0,40.7,11.6,0
2024-10-27,KAR_DHA,Karnataka,Dharwad,189.1,5.0,24.4,5.58,0
2024-10-28,KAR_DHA,Karnataka,Dharwad,67.4,5.0,19.9,5.57,0
2024-10-29,KAR_DHA,Karnataka,Dharwad,0.0,5.87,22.2,6.62,0
2024-10-30,KAR_DHA,Karnataka,Dharwad,0.0,6.39,33.4,3.01,0
2024-10-31,KAR_DHA,Karnataka,Dharwad,140.3,5.0,35.2,3.65,0
2024-11-01,KAR_DHA,Karnataka,Dharwad,0.0,5.65,16.5,2.15,0
2024-11-02,KAR_DHA,Karnataka,Dharwad,0.0,6.51,35.5,10.16,0
2024-11-03,KAR_DHA,Karnataka,Dharwad,8.1,6.84,23.5,1.35,0
2024-11-04,KAR_DHA,Karnataka,Dharwad,0.0,7.17,28.3,10.76,0
2024-11-05,KAR_DHA,Karnataka,Dharwad,16.6,7.17,44.5,5.26,0
2024-11-06,KAR_DHA,Karnataka,Dharwad,8.3,8.05,27.6,7.12,0
2024-11-07,KAR_DHA,Karnataka,Dharwad,14.7,8.05,18.6,2.07,0
2024-11-08,KAR_DHA,Karnataka,Dharwad,5.8,8.93,21.5,8.36,0
2024-11-09,KAR_DHA,Karnataka,Dharwad,0.8,9.22,42.5,9.41,0
2024-11-10,KAR_DHA,Karnataka,Dharwad,9.0,10.11,37.1,5.16,0
2024-11-11,KAR_DHA,Karnataka,Dharwad,10.0,10.11,32.8,9.5,0
2024-11-12,KAR_DHA,Karnataka,Dharwad,17.6,10.11,37.0,2.22,0
2024-11-13,KAR_DHA,Karnataka,Dharwad,20.0,10.11,22.2,1.62,0
2024-11-14,KAR_DHA,Karnataka,Dharwad,16.6,10.11,36.4,4.6,0
2024-11-15,KAR_DHA,Karnataka,Dharwad,2.8,10.84,39.1,9.35,0
2024-11-16,KAR_DHA,Karnataka,Dharwad,17.4,10.84,38.8,14.8,0
2024-11-17,KAR_DHA,Karnataka,Dharwad,0.0,11.52,31.2,3.47,0
2024-11-18,KAR_DHA,Karnataka,Dharwad,13.3,11.52,16.3,5.37,0
2024-11-19,KAR_DHA,Karnataka,Dharwad,0.0,12.5,14.7,4.23,0
2024-11-20,KAR_DHA,Karnataka,Dharwad,0.4,13.2,12.2,3.6,0
2024-11-21,KAR_DHA,Karnataka,Dharwad,0.4,13.43,14.0,14.85,0
2024-11-22,KAR_DHA,Karnataka,Dharwad,15.0,13.43,25.2,9.11,0
2024-11-23,KAR_DHA,Karnataka,Dharwad,0.0,13.66,33.7,10.64,0
2024-11-24,KAR_DHA,Karnataka,Dharwad,0.0,14.25,22.2,6.2,0
2024-11-25,KAR_DHA,Karnataka,Dharwad,13.9,14.25,15.5,6.84,0
2024-11-26,KAR_DHA,Karnataka,Dharwad,11.2,14.25,38.9,10.24,0
2024-11-27,KAR_DHA,Karnataka,Dharwad,11.4,14.25,12.3,2.5,0
2024-11-28,KAR_DHA,Karnataka,Dharwad,0.0,14.66,37.1,7.54,0
2024-11-29,KAR_DHA,Karnataka,Dharwad,0.0,15.3,32.5,8.01,0
2024-11-30,KAR_DHA,Karnataka,Dharwad,0.0,15.67,20.2,10.34,0
2024-12-01,KAR_DHA,Karnataka,Dharwad,8.6,15.91,10.4,5.43,0
2024-12-02,KAR_DHA,Karnataka,Dharwad,0.0,16.47,33.4,12.18,0
2024-12-03,KAR_DHA,Karnataka,Dharwad,17.7,16.47,30.3,2.55,0
2024-12-04,KAR_DHA,Karnataka,Dharwad,2.3,16.94,35.0,14.7,0
2024-12-05,KAR_DHA,Karnataka,Dharwad,18.6,16.94,23.2,14.17,0
2024-12-06,KAR_DHA,Karnataka,Dharwad,11.4,16.94,32.2,10.81,0
2024-12-07,KAR_DHA,Karnataka,Dharwad,17.5,16.94,41.1,14.76,0
2024-12-08,KAR_DHA,Karnataka,Dharwad,19.6,16.94,27.1,9.17,0
2024-12-09,KAR_DHA,Karnataka,Dharwad,2.3,17.44,39.0,5.77,0
2024-12-10,KAR_DHA,Karnataka,Dharwad,0.2,18.02,14.7,8.21,0
2024-12-11,KAR_DHA,Karnataka,Dharwad,19.1,18.02,12.2,4.91,0
2024-12-12,KAR_DHA,Karnataka,Dharwad,4.3,18.63,15.7,12.35,0
2024-12-13,KAR_DHA,Karnataka,Dharwad,0.0,19.14,19.2,9.28,0
2024-12-14,KAR_DHA,Karnataka,Dharwad,9.4,20.0,15.3,6.7,0
2024-12-15,KAR_DHA,Karnataka,Dharwad,5.3,20.0,16.1,7.89,0
2024-12-16,KAR_DHA,Karnataka,Dharwad,11.7,20.0,23.2,2.41,0
2024-12-17,KAR_DHA,Karnataka,Dharwad,8.4,20.0,39.2,3.92,1
2024-12-18,KAR_DHA,Karnataka,Dharwad,0.0,20.0,18.7,6.7,0
2024-12-19,KAR_DHA,Karnataka,Dharwad,15.8,20.0,15.2,3.71,0
2024-12-20,KAR_DHA,Karnataka,Dharwad,0.0,20.0,15.3,5.7,0
2024-12-21,KAR_DHA,Karnataka,Dharwad,14.8,20.0,30.2,7.89,0
2024-12-22,KAR_DHA,Karnataka,Dharwad,0.0,20.0,27.3,3.76,1
2024-12-23,KAR_DHA,Karnataka,Dharwad,12.9,20.0,27.9,5.74,0
2024-12-24,KAR_DHA,Karnataka,Dharwad,17.5,20.0,30.2,9.96,0
2024-12-25,KAR_DHA,Karnataka,Dharwad,1.3,20.0,23.1,9.52,0
2024-12-26,KAR_DHA,Karnataka,Dharwad,17.5,20.0,38.2,14.41,0
2024-12-27,KAR_DHA,Karnataka,Dharwad,18.4,20.0,24.1,12.11,0
2024-12-28,KAR_DHA,Karnataka,Dharwad,7.7,20.0,39.3,3.41,1
2024-12-29,KAR_DHA,Karnataka,Dharwad,3.2,20.0,35.1,4.81,1
2024-12-30,KAR_DHA,Karnataka,Dharwad,0.0,20.0,35.9,7.82,0
2024-12-31,KAR_DHA,Karnataka,Dharwad,5.5,20.0,33.0,1.39,1
2024-01-01,KAR_BEL,Karnataka,Belgaum,0.0,12.33,14.2,12.31,0
2024-01-02,KAR_BEL,Karnataka,Belgaum,15.6,12.33,28.3,7.26,0
2024-01-03,KAR_BEL,Karnataka,Belgaum,9.3,13.25,22.9,2.55,0
2024-01-04,KAR_BEL,Karnataka,Belgaum,16.6,13.25,36.4,5.85,0
2024-01-05,KAR_BEL,Karnataka,Belgaum,2.8,13.98,27.6,5.2,0
2024-01-06,KAR_BEL,Karnataka,Belgaum,8.9,14.79,37.6,11.87,0
2024-01-07,KAR_BEL,Karnataka,Belgaum,0.0,15.18,18.1,6.16,0
2024-01-08,KAR_BEL,Karnataka,Belgaum,0.0,16.08,16.5,11.27,0
2024-01-09,KAR_BEL,Karnataka,Belgaum,10.2,16.08,28.5,9.9,0
2024-01-10,KAR_BEL,Karnataka,Belgaum,0.0,16.82,29.7,13.7,0
2024-01-11,KAR_BEL,Karnataka,Belgaum,15.5,16.82,27.3,3.2,0
2024-01-12,KAR_BEL,Karnataka,Belgaum,0.0,17.44,29.5,11.72,0
2024-01-13,KAR_BEL,Karnataka,Belgaum,17.3,17.44,19.5,12.23,0
2024-01-14,KAR_BEL,Karnataka,Belgaum,2.1,17.71,21.2,4.06,1
2024-01-15,KAR_BEL,Karnataka,Belgaum,0.0,18.07,11.9,6.87,0
2024-01-16,KAR_BEL,Karnataka,Belgaum,6.5,19.03,37.8,6.89,0
2024-01-17,KAR_BEL,Karnataka,Belgaum,2.5,19.76,42.2,1.49,1
2024-01-18,KAR_BEL,Karnataka,Belgaum,2.8,20.0,19.4,13.89,0
2024-01-19,KAR_BEL,Karnataka,Belgaum,4.0,20.0,14.2,13.4,0
2024-01-20,KAR_BEL,Karnataka,Belgaum,16.2,20.0,19.1,10.41,0
2024-01-21,KAR_BEL,Karnataka,Belgaum,12.3,20.0,23.0,6.72,0
2024-01-22,KAR_BEL,Karnataka,Belgaum,14.9,20.0,29.3,11.22,0
2024-01-23,KAR_BEL,Karnataka,Belgaum,7.1,20.0,42.9,11.8,0
2024-01-24,KAR_BEL,Karnataka,Belgaum,14.4,20.0,31.4,9.77,0
2024-01-25,KAR_BEL,Karnataka,Belgaum,5.6,20.0,34.8,10.69,0
2024-01-26,KAR_BEL,Karnataka,Belgaum,14.4,20.0,21.9,13.26,0
2024-01-27,KAR_BEL,Karnataka,Belgaum,0.0,20.0,41.9,8.3,0
2024-01-28,KAR_BEL,Karnataka,Belgaum,14.4,20.0,22.9,2.13,0
2024-01-29,KAR_BEL,Karnataka,Belgaum,18.0,20.0,21.1,3.77,0
2024-01-30,KAR_BEL,Karnataka,Belgaum,9.4,20.0,33.8,14.92,0
2024-01-31,KAR_BEL,Karnataka,Belgaum,0.0,20.0,33.3,10.09,0
2024-02-01,KAR_BEL,Karnataka,Belgaum,3.4,20.0,41.2,9.62,0
2024-02-02,KAR_BEL,Karnataka,Belgaum,18.2,20.0,42.0,5.58,0
2024-02-03,KAR_BEL,Karnataka,Belgaum,3.5,20.0,25.1,4.67,1
2024-02-04,KAR_BEL,Karnataka,Belgaum,0.0,20.0,16.7,8.93,0
2024-02-05,KAR_BEL,Karnataka,Belgaum,0.0,20.0,20.7,12.06,0
2024-02-06,KAR_BEL,Karnataka,Belgaum,0.0,20.0,27.4,8.46,0
2024-02-07,KAR_BEL,Karnataka,Belgaum,1.9,20.0,28.0,14.39,0
2024-02-08,KAR_BEL,Karnataka,Belgaum,0.0,20.0,34.2,14.35,0
2024-02-09,KAR_BEL,Karnataka,Belgaum,0.0,20.0,11.4,1.54,1
2024-02-10,KAR_BEL,Karnataka,Belgaum,16.7,20.0,37.6,9.27,0
2024-02-11,KAR_BEL,Karnataka,Belgaum,0.0,20.0,10.4,7.62,0
2024-02-12,KAR_BEL,Karnataka,Belgaum,13.2,20.0,39.8,13.37,0
2024-02-13,KAR_BEL,Karnataka,Belgaum,5.8,20.0,14.0,2.96,1
2024-02-14,KAR_BEL,Karnataka,Belgaum,0.0,20.0,28.5,2.25,1
2024-02-15,KAR_BEL,Karnataka,Belgaum,15.9,20.0,39.9,10.97,0
2024-02-16,KAR_BEL,Karnataka,Belgaum,0.0,20.0,30.0,8.51,0
2024-02-17,KAR_BEL,Karnataka,Belgaum,14.2,20.0,23.0,8.53,0
2024-02-18,KAR_BEL,Karnataka,Belgaum,0.0,20.0,18.2,4.65,1
2024-02-19,KAR_BEL,Karnataka,Belgaum,0.0,20.0,21.7,3.64,1
2024-02-20,KAR_BEL,Karnataka,Belgaum,4.3,20.0,41.5,11.11,0
2024-02-21,KAR_BEL,Karnataka,Belgaum,0.5,20.0,21.0,14.38,0
2024-02-22,KAR_BEL,Karnataka,Belgaum,2.3,20.0,13.5,3.46,1
2024-02-23,KAR_BEL,Karnataka,Belgaum,0.0,20.0,35.5,7.02,0
2024-02-24,KAR_BEL,Karnataka,Belgaum,5.3,20.0,12.7,6.5,0
2024-02-25,KAR_BEL,Karnataka,Belgaum,0.0,20.0,31.2,12.78,0
2024-02-26,KAR_BEL,Karnataka,Belgaum,0.0,20.0,37.4,3.45,1
2024-02-27,KAR_BEL,Karnataka,Belgaum,0.0,20.0,35.9,3.01,1
2024-02-28,KAR_BEL,Karnataka,Belgaum,0.0,20.0,40.4,10.8,0
2024-02-29,KAR_BEL,Karnataka,Belgaum,7.4,20.0,32.5,7.9,0
2024-03-01,KAR_BEL,Karnataka,Belgaum,10.2,20.0,40.0,13.65,0
2024-03-02,KAR_BEL,Karnataka,Belgaum,11.6,20.0,40.7,7.46,0
2024-03-03,KAR_BEL,Karnataka,Belgaum,42.5,20.0,21.4,5.94,0
2024-03-04,KAR_BEL,Karnataka,Belgaum,0.0,20.0,31.1,1.9,1
2024-03-05,KAR_BEL,Karnataka,Belgaum,0.0,20.0,12.0,8.64,0
2024-03-06,KAR_BEL,Karnataka,Belgaum,0.0,20.0,41.3,1.45,1
2024-03-07,KAR_BEL,Karnataka,Belgaum,0.0,20.0,32.0,13.67,0
2024-03-08,KAR_BEL,Karnataka,Belgaum,48.7,20.0,34.5,6.6,0
2024-03-09,KAR_BEL,Karnataka,Belgaum,4.7,20.0,39.6,12.52,0
2024-03-10,KAR_BEL,Karnataka,Belgaum,33.0,20.0,36.6,1.97,0
2024-03-11,KAR_BEL,Karnataka,Belgaum,11.8,20.0,43.1,10.34,0
2024-03-12,KAR_BEL,Karnataka,Belgaum,0.0,20.0,43.3,2.36,1
2024-03-13,KAR_BEL,Karnataka,Belgaum,27.5,20.0,29.9,4.89,0
2024-03-14,KAR_BEL,Karnataka,Belgaum,40.7,20.0,12.3,8.54,0
2024-03-15,KAR_BEL,Karnataka,Belgaum,26.9,20.0,38.5,1.96,0
2024-03-16,KAR_BEL,Karnataka,Belgaum,25.3,20.0,30.0,4.29,0
2024-03-17,KAR_BEL,Karnataka,Belgaum,39.2,20.0,44.0,13.7,0
2024-03-18,KAR_BEL,Karnataka,Belgaum,30.4,20.0,24.8,12.58,0
2024-03-19,KAR_BEL,Karnataka,Belgaum,1.5,20.0,33.1,11.21,0
2024-03-20,KAR_BEL,Karnataka,Belgaum,21.6,20.0,38.5,9.21,0
2024-03-21,KAR_BEL,Karnataka,Belgaum,7.2,20.0,25.6,7.91,0
2024-03-22,KAR_BEL,Karnataka,Belgaum,31.2,20.0,43.5,12.39,0
2024-03-23,KAR_BEL,Karnataka,Belgaum,2.1,20.0,25.9,2.42,1
2024-03-24,KAR_BEL,Karnataka,Belgaum,0.0,20.0,42.9,1.65,1
2024-03-25,KAR_BEL,Karnataka,Belgaum,0.0,20.0,27.2,7.1,0
2024-03-26,KAR_BEL,Karnataka,Belgaum,20.2,20.0,15.9,6.5,0
2024-03-27,KAR_BEL,Karnataka,Belgaum,37.2,20.0,26.0,3.11,0
2024-03-28,KAR_BEL,Karnataka,Belgaum,41.6,20.0,40.3,6.67,0
2024-03-29,KAR_BEL,Karnataka,Belgaum,0.0,20.0,37.1,3.18,1
2024-03-30,KAR_BEL,Karnataka,Belgaum,27.1,20.0,31.7,6.53,0
2024-03-31,KAR_BEL,Karnataka,Belgaum,33.7,20.0,21.6,14.89,0
2024-04-01,KAR_BEL,Karnataka,Belgaum,9.2,20.0,39.1,12.75,0
2024-04-02,KAR_BEL,Karnataka,Belgaum,22.3,20.0,19.8,14.33,0
2024-04-03,KAR_BEL,Karnataka,Belgaum,37.2,20.0,25.8,13.49,0
2024-04-04,KAR_BEL,Karnataka,Belgaum,27.8,20.0,42.6,8.65,0
2024-04-05,KAR_BEL,Karnataka,Belgaum,22.9,20.0,35.6,6.09,0
2024-04-06,KAR_BEL,Karnataka,Belgaum,27.3,20.0,16.1,3.66,0
2024-04-07,KAR_BEL,Karnataka,Belgaum,33.0,20.0,37.4,3.9,0
2024-04-08,KAR_BEL,Karnataka,Belgaum,46.0,20.0,43.5,7.24,0
2024-04-09,KAR_BEL,Karnataka,Belgaum,38.2,20.0,42.4,2.82,0
2024-04-10,KAR_BEL,Karnataka,Belgaum,20.4,20.0,44.2,6.65,0
2024-04-11,KAR_BEL,Karnataka,Belgaum,43.3,20.0,10.9,3.57,0
2024-04-12,KAR_BEL,Karnataka,Belgaum,0.0,20.0,43.0,7.73,0
2024-04-13,KAR_BEL,Karnataka,Belgaum,0.0,20.0,26.7,1.37,1
2024-04-14,KAR_BEL,Karnataka,Belgaum,4.9,20.0,38.8,8.53,0
2024-04-15,KAR_BEL,Karnataka,Belgaum,42.6,20.0,41.7,14.99,0
2024-04-16,KAR_BEL,Karnataka,Belgaum,43.3,20.0,10.8,9.94,0
2024-04-17,KAR_BEL,Karnataka,Belgaum,17.4,20.0,36.4,9.73,0
2024-04-18,KAR_BEL,Karnataka,Belgaum,0.0,20.0,41.6,6.87,0
2024-04-19,KAR_BEL,Karnataka,Belgaum,36.5,20.0,29.9,6.27,0
2024-04-20,KAR_BEL,Karnataka,Belgaum,9.9,20.0,35.4,4.23,1
2024-04-21,KAR_BEL,Karnataka,Belgaum,2.5,20.0,38.3,6.99,0
2024-04-22,KAR_BEL,Karnataka,Belgaum,4.8,20.0,43.4,11.33,0
2024-04-23,KAR_BEL,Karnataka,Belgaum,5.7,20.0,19.1,2.54,1
